"","Country","Year","Status","Life.expectancy","Adult.Mortality","infant.deaths","Alcohol","percentage.expenditure","Hepatitis.B","Measles","BMI","under.five.deaths","Polio","Total.expenditure","Diphtheria","HIV.AIDS","GDP","Population","thinness..1.19.years","thinness.5.9.years","Income.composition.of.resources","Schooling","WHO.Region.Code","WHO.Region","Country.Code","Sex","Alcohol.total.per.capita..15...consumption.in.liters..numeric.","Alcohol.total.per.capita..15...consumption.in.liters..low.estimation.","Alcohol.total.per.capita..15...consumption.in.liters..high.estimation.","Alcohol.total.per.capita..15...consumption.in.liters..string.","Average_Alcohol_Consumption","Consumption_Comparison"
"4271","Lao People's Democratic Republic",2013,"Developing",64.9,23,9,0.01,0,87,71,2.1,12,86,2,87,0.3,NA,NA,9,9.1,0.563,10.4,"WPR","Western Pacific","LAO","Male",13.94,11.46,16.67,"13.94 [11.46 – 16.67]",6.975,"ABOVE AVERAGE"
"4272","Lao People's Democratic Republic",2013,"Developing",64.9,23,9,0.01,0,87,71,2.1,12,86,2,87,0.3,NA,NA,9,9.1,0.563,10.4,"WPR","Western Pacific","LAO","Both sexes",8.74,7.17,10.41,"8.74 [7.17 – 10.41]",4.375,"BELOW AVERAGE"
"4273","Lao People's Democratic Republic",2014,"Developing",65.3,199,8,0.01,0,88,339,2.9,11,88,1.87,88,0.2,NA,NA,8.9,9,0.573,10.6,"WPR","Western Pacific","LAO","Male",15.13,12.75,18.06,"15.13 [12.75 – 18.06]",7.57,"ABOVE AVERAGE"
"4274","Lao People's Democratic Republic",2014,"Developing",65.3,199,8,0.01,0,88,339,2.9,11,88,1.87,88,0.2,NA,NA,8.9,9,0.573,10.6,"WPR","Western Pacific","LAO","Both sexes",9.52,7.99,11.35,"9.52 [7.99 – 11.35]",4.765,"BELOW AVERAGE"
"4275","Lao People's Democratic Republic",2014,"Developing",65.3,199,8,0.01,0,88,339,2.9,11,88,1.87,88,0.2,NA,NA,8.9,9,0.573,10.6,"WPR","Western Pacific","LAO","Female",3.98,3.31,4.74,"3.98 [3.31 – 4.74]",1.995,"BELOW AVERAGE"
"4276","Lao People's Democratic Republic",2015,"Developing",65.7,194,8,0,0,89,56,21.7,11,89,NA,89,0.2,NA,NA,8.8,8.9,0.582,10.8,"WPR","Western Pacific","LAO","Female",4.38,3.63,5.2,"4.38 [3.63 – 5.2]",2.19,"BELOW AVERAGE"
"4277","Lao People's Democratic Republic",2015,"Developing",65.7,194,8,0,0,89,56,21.7,11,89,NA,89,0.2,NA,NA,8.8,8.9,0.582,10.8,"WPR","Western Pacific","LAO","Male",16.61,13.92,19.72,"16.61 [13.92 – 19.72]",8.305,"ABOVE AVERAGE"
"4278","Lao People's Democratic Republic",2015,"Developing",65.7,194,8,0,0,89,56,21.7,11,89,NA,89,0.2,NA,NA,8.8,8.9,0.582,10.8,"WPR","Western Pacific","LAO","Both sexes",10.47,8.76,12.41,"10.47 [8.76 – 12.41]",5.235,"BELOW AVERAGE"
"4279","Latvia",2000,"Developed",71,218,0,7.13,291.0170765,95,0,55.4,0,96,6,96,0.1,3352.731296,236755,2.8,2.8,0.716,13.7,"EUR","Europe","LVA","Female",3.42,2.75,4.41,"3.42 [2.75 – 4.41]",5.275,"BELOW AVERAGE"
"4280","Latvia",2000,"Developed",71,218,0,7.13,291.0170765,95,0,55.4,0,96,6,96,0.1,3352.731296,236755,2.8,2.8,0.716,13.7,"EUR","Europe","LVA","Both sexes",7.58,5.99,9.17,"7.58 [5.99 – 9.17]",7.355,"ABOVE AVERAGE"
"4281","Latvia",2000,"Developed",71,218,0,7.13,291.0170765,95,0,55.4,0,96,6,96,0.1,3352.731296,236755,2.8,2.8,0.716,13.7,"EUR","Europe","LVA","Male",12.71,10.31,15.95,"12.71 [10.31 – 15.95]",9.92,"ABOVE AVERAGE"
"4282","Latvia",2001,"Developed",69.9,228,0,6.68,332.2751709,96,1,55.7,0,97,6.17,97,0.1,3572.8513,233717,2.8,2.8,0.728,14.2,"EUR","Europe","LVA","Female",3.42,2.75,4.41,"3.42 [2.75 – 4.41]",5.05,"BELOW AVERAGE"
"4283","Latvia",2001,"Developed",69.9,228,0,6.68,332.2751709,96,1,55.7,0,97,6.17,97,0.1,3572.8513,233717,2.8,2.8,0.728,14.2,"EUR","Europe","LVA","Both sexes",7.58,5.99,9.17,"7.58 [5.99 – 9.17]",7.13,"ABOVE AVERAGE"
"4284","Latvia",2001,"Developed",69.9,228,0,6.68,332.2751709,96,1,55.7,0,97,6.17,97,0.1,3572.8513,233717,2.8,2.8,0.728,14.2,"EUR","Europe","LVA","Male",12.71,10.31,15.95,"12.71 [10.31 – 15.95]",9.695,"ABOVE AVERAGE"
"4285","Latvia",2002,"Developed",73,219,0,7.44,376.4570185,98,0,56,0,98,6.29,97,0.1,4132.34927,231173,2.7,2.7,0.746,14.8,"EUR","Europe","LVA","Both sexes",7.94,6.32,9.65,"7.94 [6.32 – 9.65]",7.69,"ABOVE AVERAGE"
"4286","Latvia",2002,"Developed",73,219,0,7.44,376.4570185,98,0,56,0,98,6.29,97,0.1,4132.34927,231173,2.7,2.7,0.746,14.8,"EUR","Europe","LVA","Male",13.27,10.93,16.67,"13.27 [10.93 – 16.67]",10.355,"ABOVE AVERAGE"
"4287","Latvia",2002,"Developed",73,219,0,7.44,376.4570185,98,0,56,0,98,6.29,97,0.1,4132.34927,231173,2.7,2.7,0.746,14.8,"EUR","Europe","LVA","Female",3.61,2.92,4.64,"3.61 [2.92 – 4.64]",5.525,"ABOVE AVERAGE"
"4288","Latvia",2003,"Developed",78,29,0,8.24,478.0644911,98,0,56.3,0,98,6.15,98,0.1,5134.95694,2287955,2.6,2.6,0.761,15.2,"EUR","Europe","LVA","Female",4.01,3.19,5.15,"4.01 [3.19 – 5.15]",6.125,"ABOVE AVERAGE"
"4289","Latvia",2003,"Developed",78,29,0,8.24,478.0644911,98,0,56.3,0,98,6.15,98,0.1,5134.95694,2287955,2.6,2.6,0.761,15.2,"EUR","Europe","LVA","Male",14.52,11.8,18.17,"14.52 [11.8 – 18.17]",11.38,"ABOVE AVERAGE"
"4290","Latvia",2003,"Developed",78,29,0,8.24,478.0644911,98,0,56.3,0,98,6.15,98,0.1,5134.95694,2287955,2.6,2.6,0.761,15.2,"EUR","Europe","LVA","Both sexes",8.73,6.82,10.43,"8.73 [6.82 – 10.43]",8.485,"ABOVE AVERAGE"
"4291","Latvia",2004,"Developed",71,26,0,8.81,80.0328375,98,0,56.6,0,99,6.51,99,0.1,6351.8125,2263122,2.5,2.6,0.776,15.5,"EUR","Europe","LVA","Male",15.96,13.12,19.78,"15.96 [13.12 – 19.78]",12.385,"ABOVE AVERAGE"
"4292","Latvia",2004,"Developed",71,26,0,8.81,80.0328375,98,0,56.6,0,99,6.51,99,0.1,6351.8125,2263122,2.5,2.6,0.776,15.5,"EUR","Europe","LVA","Female",4.5,3.65,5.78,"4.5 [3.65 – 5.78]",6.655,"ABOVE AVERAGE"
"4293","Latvia",2004,"Developed",71,26,0,8.81,80.0328375,98,0,56.6,0,99,6.51,99,0.1,6351.8125,2263122,2.5,2.6,0.776,15.5,"EUR","Europe","LVA","Both sexes",9.65,7.68,11.56,"9.65 [7.68 – 11.56]",9.23,"ABOVE AVERAGE"
"4294","Latvia",2005,"Developed",76,216,0,9.92,86.9255399,99,2,57,0,99,6.37,99,0.1,7558.7426,2238799,2.5,2.5,0.791,15.9,"EUR","Europe","LVA","Both sexes",10.42,8.43,12.45,"10.42 [8.43 – 12.45]",10.17,"ABOVE AVERAGE"
"4295","Latvia",2005,"Developed",76,216,0,9.92,86.9255399,99,2,57,0,99,6.37,99,0.1,7558.7426,2238799,2.5,2.5,0.791,15.9,"EUR","Europe","LVA","Female",4.95,4.07,6.24,"4.95 [4.07 – 6.24]",7.435,"ABOVE AVERAGE"
"4296","Latvia",2005,"Developed",76,216,0,9.92,86.9255399,99,2,57,0,99,6.37,99,0.1,7558.7426,2238799,2.5,2.5,0.791,15.9,"EUR","Europe","LVA","Male",17.12,14.43,21.35,"17.12 [14.43 – 21.35]",13.52,"ABOVE AVERAGE"
"4297","Latvia",2006,"Developed",75,229,0,10.4,1099.248837,94,7,57.4,0,96,6.8,96,0.1,9667.9757,2218357,2.4,2.5,0.807,16.2,"EUR","Europe","LVA","Female",5.63,4.71,7,"5.63 [4.71 – 7]",8.015,"ABOVE AVERAGE"
"4298","Latvia",2006,"Developed",75,229,0,10.4,1099.248837,94,7,57.4,0,96,6.8,96,0.1,9667.9757,2218357,2.4,2.5,0.807,16.2,"EUR","Europe","LVA","Male",18.99,16.19,23.14,"18.99 [16.19 – 23.14]",14.695,"ABOVE AVERAGE"
"4299","Latvia",2006,"Developed",75,229,0,10.4,1099.248837,94,7,57.4,0,96,6.8,96,0.1,9667.9757,2218357,2.4,2.5,0.807,16.2,"EUR","Europe","LVA","Both sexes",11.63,9.55,13.61,"11.63 [9.55 – 13.61]",11.015,"ABOVE AVERAGE"
"4300","Latvia",2007,"Developed",78,221,0,12.12,170.9884138,91,0,57.7,0,94,7.1,94,0.1,1444.1589,22325,2.4,2.4,0.814,16.2,"EUR","Europe","LVA","Male",19.96,17.24,24.39,"19.96 [17.24 – 24.39]",16.04,"ABOVE AVERAGE"
"4301","Latvia",2007,"Developed",78,221,0,12.12,170.9884138,91,0,57.7,0,94,7.1,94,0.1,1444.1589,22325,2.4,2.4,0.814,16.2,"EUR","Europe","LVA","Female",5.98,5.09,7.36,"5.98 [5.09 – 7.36]",9.05,"ABOVE AVERAGE"
"4302","Latvia",2007,"Developed",78,221,0,12.12,170.9884138,91,0,57.7,0,94,7.1,94,0.1,1444.1589,22325,2.4,2.4,0.814,16.2,"EUR","Europe","LVA","Both sexes",12.26,10.18,14.39,"12.26 [10.18 – 14.39]",12.19,"ABOVE AVERAGE"
"4303","Latvia",2008,"Developed",71.9,199,0,11.84,253.4022338,93,3,58.1,0,94,6.63,94,0.1,16348.53121,2177322,2.3,2.4,0.819,16.3,"EUR","Europe","LVA","Female",5.76,4.96,7.14,"5.76 [4.96 – 7.14]",8.8,"ABOVE AVERAGE"
"4304","Latvia",2008,"Developed",71.9,199,0,11.84,253.4022338,93,3,58.1,0,94,6.63,94,0.1,16348.53121,2177322,2.3,2.4,0.819,16.3,"EUR","Europe","LVA","Male",19.41,16.63,23.48,"19.41 [16.63 – 23.48]",15.625,"ABOVE AVERAGE"
"4305","Latvia",2008,"Developed",71.9,199,0,11.84,253.4022338,93,3,58.1,0,94,6.63,94,0.1,16348.53121,2177322,2.3,2.4,0.819,16.3,"EUR","Europe","LVA","Both sexes",11.9,9.88,13.73,"11.9 [9.88 – 13.73]",11.87,"ABOVE AVERAGE"
"4306","Latvia",2009,"Developed",72.6,184,0,9.85,1137.6237,92,0,58.5,0,94,6.84,94,0.1,12219.37379,2141669,2.3,2.3,0.821,16.4,"EUR","Europe","LVA","Both sexes",10.82,8.83,12.78,"10.82 [8.83 – 12.78]",10.335,"ABOVE AVERAGE"
"4307","Latvia",2009,"Developed",72.6,184,0,9.85,1137.6237,92,0,58.5,0,94,6.84,94,0.1,12219.37379,2141669,2.3,2.3,0.821,16.4,"EUR","Europe","LVA","Male",17.77,15.04,21.81,"17.77 [15.04 – 21.81]",13.81,"ABOVE AVERAGE"
"4308","Latvia",2009,"Developed",72.6,184,0,9.85,1137.6237,92,0,58.5,0,94,6.84,94,0.1,12219.37379,2141669,2.3,2.3,0.821,16.4,"EUR","Europe","LVA","Female",5.16,4.38,6.44,"5.16 [4.38 – 6.44]",7.505,"ABOVE AVERAGE"
"4309","Latvia",2010,"Developed",72.8,18,0,9.8,1109.969508,91,0,58.9,0,92,6.55,92,0.1,11326.21947,297555,2.2,2.3,0.815,16,"EUR","Europe","LVA","Both sexes",10.03,8.26,11.84,"10.03 [8.26 – 11.84]",9.915,"ABOVE AVERAGE"
"4310","Latvia",2010,"Developed",72.8,18,0,9.8,1109.969508,91,0,58.9,0,92,6.55,92,0.1,11326.21947,297555,2.2,2.3,0.815,16,"EUR","Europe","LVA","Female",4.72,3.95,5.88,"4.72 [3.95 – 5.88]",7.26,"ABOVE AVERAGE"
"4311","Latvia",2010,"Developed",72.8,18,0,9.8,1109.969508,91,0,58.9,0,92,6.55,92,0.1,11326.21947,297555,2.2,2.3,0.815,16,"EUR","Europe","LVA","Male",16.55,14.15,20.37,"16.55 [14.15 – 20.37]",13.175,"ABOVE AVERAGE"
"4312","Latvia",2011,"Developed",73.6,169,0,10.14,24.70841046,89,1,59.4,0,92,6.1,92,0.1,1372.68947,25979,2.2,2.3,0.81,15.8,"EUR","Europe","LVA","Female",4.76,4.01,5.89,"4.76 [4.01 – 5.89]",7.45,"ABOVE AVERAGE"
"4313","Latvia",2011,"Developed",73.6,169,0,10.14,24.70841046,89,1,59.4,0,92,6.1,92,0.1,1372.68947,25979,2.2,2.3,0.81,15.8,"EUR","Europe","LVA","Both sexes",10.11,8.29,11.87,"10.11 [8.29 – 11.87]",10.125,"ABOVE AVERAGE"
"4314","Latvia",2011,"Developed",73.6,169,0,10.14,24.70841046,89,1,59.4,0,92,6.1,92,0.1,1372.68947,25979,2.2,2.3,0.81,15.8,"EUR","Europe","LVA","Male",16.68,14.15,20.52,"16.68 [14.15 – 20.52]",13.41,"ABOVE AVERAGE"
"4315","Latvia",2012,"Developed",73.8,163,0,10.21,1356.022164,9,3,59.8,0,91,5.91,91,0.1,13822.8559,234319,2.2,2.2,0.812,15.5,"EUR","Europe","LVA","Female",4.88,4.01,6.18,"4.88 [4.01 – 6.18]",7.545,"ABOVE AVERAGE"
"4316","Latvia",2012,"Developed",73.8,163,0,10.21,1356.022164,9,3,59.8,0,91,5.91,91,0.1,13822.8559,234319,2.2,2.2,0.812,15.5,"EUR","Europe","LVA","Both sexes",10.33,8.38,12.35,"10.33 [8.38 – 12.35]",10.27,"ABOVE AVERAGE"
"4317","Latvia",2012,"Developed",73.8,163,0,10.21,1356.022164,9,3,59.8,0,91,5.91,91,0.1,13822.8559,234319,2.2,2.2,0.812,15.5,"EUR","Europe","LVA","Male",17.01,14.35,21.1,"17.01 [14.35 – 21.1]",13.61,"ABOVE AVERAGE"
"4318","Latvia",2013,"Developed",74.1,161,0,10.37,150.3116884,94,0,6.2,0,94,5.67,94,0.1,1532.22924,212647,2.2,2.2,0.814,15.4,"EUR","Europe","LVA","Male",17.28,14.9,21.35,"17.28 [14.9 – 21.35]",13.825,"ABOVE AVERAGE"
"4319","Latvia",2013,"Developed",74.1,161,0,10.37,150.3116884,94,0,6.2,0,94,5.67,94,0.1,1532.22924,212647,2.2,2.2,0.814,15.4,"EUR","Europe","LVA","Both sexes",10.5,8.72,12.48,"10.5 [8.72 – 12.48]",10.435,"ABOVE AVERAGE"
"4320","Latvia",2013,"Developed",74.1,161,0,10.37,150.3116884,94,0,6.2,0,94,5.67,94,0.1,1532.22924,212647,2.2,2.2,0.814,15.4,"EUR","Europe","LVA","Female",4.98,4.23,6.27,"4.98 [4.23 – 6.27]",7.675,"ABOVE AVERAGE"
"4321","Latvia",2014,"Developed",74.4,156,0,0.01,1542.635979,92,36,6.7,0,92,5.88,92,0.1,15725.1374,1993782,2.2,2.2,0.822,16,"EUR","Europe","LVA","Both sexes",10.72,8.82,12.67,"10.72 [8.82 – 12.67]",5.365,"BELOW AVERAGE"
"4322","Latvia",2014,"Developed",74.4,156,0,0.01,1542.635979,92,36,6.7,0,92,5.88,92,0.1,15725.1374,1993782,2.2,2.2,0.822,16,"EUR","Europe","LVA","Male",17.62,15.13,21.67,"17.62 [15.13 – 21.67]",8.815,"ABOVE AVERAGE"
"4323","Latvia",2014,"Developed",74.4,156,0,0.01,1542.635979,92,36,6.7,0,92,5.88,92,0.1,15725.1374,1993782,2.2,2.2,0.822,16,"EUR","Europe","LVA","Female",5.1,4.24,6.4,"5.1 [4.24 – 6.4]",2.555,"BELOW AVERAGE"
"4324","Latvia",2015,"Developed",74.6,153,0,0,0,94,0,61.2,0,95,NA,95,0.1,13666.58336,1977527,2.2,2.1,0.828,16,"EUR","Europe","LVA","Both sexes",11.04,9.06,13.02,"11.04 [9.06 – 13.02]",5.52,"ABOVE AVERAGE"
"4325","Latvia",2015,"Developed",74.6,153,0,0,0,94,0,61.2,0,95,NA,95,0.1,13666.58336,1977527,2.2,2.1,0.828,16,"EUR","Europe","LVA","Male",18.14,15.54,22.25,"18.14 [15.54 – 22.25]",9.07,"ABOVE AVERAGE"
"4326","Latvia",2015,"Developed",74.6,153,0,0,0,94,0,61.2,0,95,NA,95,0.1,13666.58336,1977527,2.2,2.1,0.828,16,"EUR","Europe","LVA","Female",5.26,4.42,6.53,"5.26 [4.42 – 6.53]",2.63,"BELOW AVERAGE"
"4327","Lebanon",2000,"Developing",72.7,112,1,2.26,404.3879434,83,5,57.9,1,83,1.86,83,0.1,5334.93329,3235366,4.9,4.8,0,14.9,"EMR","Eastern Mediterranean","LBN","Both sexes",2.66,2.12,3.37,"2.66 [2.12 – 3.37]",2.46,"BELOW AVERAGE"
"4328","Lebanon",2000,"Developing",72.7,112,1,2.26,404.3879434,83,5,57.9,1,83,1.86,83,0.1,5334.93329,3235366,4.9,4.8,0,14.9,"EMR","Eastern Mediterranean","LBN","Male",4.51,3.55,5.7,"4.51 [3.55 – 5.7]",3.385,"BELOW AVERAGE"
"4329","Lebanon",2000,"Developing",72.7,112,1,2.26,404.3879434,83,5,57.9,1,83,1.86,83,0.1,5334.93329,3235366,4.9,4.8,0,14.9,"EMR","Eastern Mediterranean","LBN","Female",0.84,0.63,1.13,"0.84 [0.63 – 1.13]",1.55,"BELOW AVERAGE"
"4330","Lebanon",2001,"Developing",73,11,1,2.19,510.6035166,8,8,58.6,1,8,1.9,8,0.1,5253.122599,3359859,4.9,4.7,0,15,"EMR","Eastern Mediterranean","LBN","Both sexes",2.66,2.12,3.37,"2.66 [2.12 – 3.37]",2.425,"BELOW AVERAGE"
"4331","Lebanon",2001,"Developing",73,11,1,2.19,510.6035166,8,8,58.6,1,8,1.9,8,0.1,5253.122599,3359859,4.9,4.7,0,15,"EMR","Eastern Mediterranean","LBN","Female",0.84,0.63,1.13,"0.84 [0.63 – 1.13]",1.515,"BELOW AVERAGE"
"4332","Lebanon",2001,"Developing",73,11,1,2.19,510.6035166,8,8,58.6,1,8,1.9,8,0.1,5253.122599,3359859,4.9,4.7,0,15,"EMR","Eastern Mediterranean","LBN","Male",4.51,3.55,5.7,"4.51 [3.55 – 5.7]",3.35,"BELOW AVERAGE"
"4333","Lebanon",2002,"Developing",73.2,17,1,1.98,70.13207838,77,36,59.1,1,77,1.5,77,0.1,5436.595223,3522837,4.8,4.7,0,15.2,"EMR","Eastern Mediterranean","LBN","Male",4.22,3.29,5.28,"4.22 [3.29 – 5.28]",3.1,"BELOW AVERAGE"
"4334","Lebanon",2002,"Developing",73.2,17,1,1.98,70.13207838,77,36,59.1,1,77,1.5,77,0.1,5436.595223,3522837,4.8,4.7,0,15.2,"EMR","Eastern Mediterranean","LBN","Both sexes",2.5,1.97,3.13,"2.5 [1.97 – 3.13]",2.24,"BELOW AVERAGE"
"4335","Lebanon",2002,"Developing",73.2,17,1,1.98,70.13207838,77,36,59.1,1,77,1.5,77,0.1,5436.595223,3522837,4.8,4.7,0,15.2,"EMR","Eastern Mediterranean","LBN","Female",0.77,0.58,1.03,"0.77 [0.58 – 1.03]",1.375,"BELOW AVERAGE"
"4336","Lebanon",2003,"Developing",73.5,15,1,2.19,527.9176618,74,526,59.7,1,74,9.3,74,0.1,5425.6697,371464,4.8,4.7,0,14.8,"EMR","Eastern Mediterranean","LBN","Female",0.71,0.53,0.96,"0.71 [0.53 – 0.96]",1.45,"BELOW AVERAGE"
"4337","Lebanon",2003,"Developing",73.5,15,1,2.19,527.9176618,74,526,59.7,1,74,9.3,74,0.1,5425.6697,371464,4.8,4.7,0,14.8,"EMR","Eastern Mediterranean","LBN","Both sexes",2.32,1.82,2.92,"2.32 [1.82 – 2.92]",2.255,"BELOW AVERAGE"
"4338","Lebanon",2003,"Developing",73.5,15,1,2.19,527.9176618,74,526,59.7,1,74,9.3,74,0.1,5425.6697,371464,4.8,4.7,0,14.8,"EMR","Eastern Mediterranean","LBN","Male",3.9,3.01,4.86,"3.9 [3.01 – 4.86]",3.045,"BELOW AVERAGE"
"4339","Lebanon",2004,"Developing",73.7,13,1,2.1,618.3614858,75,213,6.2,1,74,8.91,75,0.1,5424.22356,3863267,4.7,4.6,0,14.2,"EMR","Eastern Mediterranean","LBN","Both sexes",2.2,1.69,2.8,"2.2 [1.69 – 2.8]",2.15,"BELOW AVERAGE"
"4340","Lebanon",2004,"Developing",73.7,13,1,2.1,618.3614858,75,213,6.2,1,74,8.91,75,0.1,5424.22356,3863267,4.7,4.6,0,14.2,"EMR","Eastern Mediterranean","LBN","Female",0.66,0.49,0.9,"0.66 [0.49 – 0.9]",1.38,"BELOW AVERAGE"
"4341","Lebanon",2004,"Developing",73.7,13,1,2.1,618.3614858,75,213,6.2,1,74,8.91,75,0.1,5424.22356,3863267,4.7,4.6,0,14.2,"EMR","Eastern Mediterranean","LBN","Male",3.67,2.75,4.63,"3.67 [2.75 – 4.63]",2.885,"BELOW AVERAGE"
"4342","Lebanon",2005,"Developing",73.9,11,1,1.94,630.0540723,77,618,6.8,1,74,8.42,77,0.1,5339.441291,3986852,4.7,4.6,0,13.7,"EMR","Eastern Mediterranean","LBN","Male",3.45,2.6,4.41,"3.45 [2.6 – 4.41]",2.695,"BELOW AVERAGE"
"4343","Lebanon",2005,"Developing",73.9,11,1,1.94,630.0540723,77,618,6.8,1,74,8.42,77,0.1,5339.441291,3986852,4.7,4.6,0,13.7,"EMR","Eastern Mediterranean","LBN","Female",0.62,0.45,0.86,"0.62 [0.45 – 0.86]",1.28,"BELOW AVERAGE"
"4344","Lebanon",2005,"Developing",73.9,11,1,1.94,630.0540723,77,618,6.8,1,74,8.42,77,0.1,5339.441291,3986852,4.7,4.6,0,13.7,"EMR","Eastern Mediterranean","LBN","Both sexes",2.07,1.6,2.67,"2.07 [1.6 – 2.67]",2.005,"BELOW AVERAGE"
"4345","Lebanon",2006,"Developing",74.1,1,1,1.82,534.5795695,78,956,61.4,1,75,8.83,78,0.1,5372.65899,45735,4.7,4.6,0.733,13.2,"EMR","Eastern Mediterranean","LBN","Male",3.27,2.5,4.11,"3.27 [2.5 – 4.11]",2.545,"BELOW AVERAGE"
"4346","Lebanon",2006,"Developing",74.1,1,1,1.82,534.5795695,78,956,61.4,1,75,8.83,78,0.1,5372.65899,45735,4.7,4.6,0.733,13.2,"EMR","Eastern Mediterranean","LBN","Female",0.59,0.44,0.8,"0.59 [0.44 – 0.8]",1.205,"BELOW AVERAGE"
"4347","Lebanon",2006,"Developing",74.1,1,1,1.82,534.5795695,78,956,61.4,1,75,8.83,78,0.1,5372.65899,45735,4.7,4.6,0.733,13.2,"EMR","Eastern Mediterranean","LBN","Both sexes",1.97,1.52,2.51,"1.97 [1.52 – 2.51]",1.895,"BELOW AVERAGE"
"4348","Lebanon",2007,"Developing",74.4,98,1,1.72,8.906931168,8,373,61.9,1,75,8.9,8,0.1,614.271115,486466,4.7,4.6,0.731,12.9,"EMR","Eastern Mediterranean","LBN","Female",0.57,0.41,0.76,"0.57 [0.41 – 0.76]",1.145,"BELOW AVERAGE"
"4349","Lebanon",2007,"Developing",74.4,98,1,1.72,8.906931168,8,373,61.9,1,75,8.9,8,0.1,614.271115,486466,4.7,4.6,0.731,12.9,"EMR","Eastern Mediterranean","LBN","Male",3.15,2.38,4.04,"3.15 [2.38 – 4.04]",2.435,"BELOW AVERAGE"
"4350","Lebanon",2007,"Developing",74.4,98,1,1.72,8.906931168,8,373,61.9,1,75,8.9,8,0.1,614.271115,486466,4.7,4.6,0.731,12.9,"EMR","Eastern Mediterranean","LBN","Both sexes",1.9,1.44,2.44,"1.9 [1.44 – 2.44]",1.81,"BELOW AVERAGE"
"4351","Lebanon",2008,"Developing",74.5,98,1,1.67,69.13924862,81,24,62.5,1,75,8.7,81,0.1,712.775759,411147,4.7,4.7,0.74,13.1,"EMR","Eastern Mediterranean","LBN","Both sexes",1.84,1.37,2.39,"1.84 [1.37 – 2.39]",1.755,"BELOW AVERAGE"
"4352","Lebanon",2008,"Developing",74.5,98,1,1.67,69.13924862,81,24,62.5,1,75,8.7,81,0.1,712.775759,411147,4.7,4.7,0.74,13.1,"EMR","Eastern Mediterranean","LBN","Female",0.56,0.41,0.76,"0.56 [0.41 – 0.76]",1.115,"BELOW AVERAGE"
"4353","Lebanon",2008,"Developing",74.5,98,1,1.67,69.13924862,81,24,62.5,1,75,8.7,81,0.1,712.775759,411147,4.7,4.7,0.74,13.1,"EMR","Eastern Mediterranean","LBN","Male",3.07,2.27,3.98,"3.07 [2.27 – 3.98]",2.37,"BELOW AVERAGE"
"4354","Lebanon",2009,"Developing",74.7,95,1,1.62,8.140373615,81,22,63,1,75,7.42,81,0.1,84.268878,4183156,4.7,4.7,0.746,13.2,"EMR","Eastern Mediterranean","LBN","Both sexes",1.81,1.39,2.35,"1.81 [1.39 – 2.35]",1.715,"BELOW AVERAGE"
"4355","Lebanon",2009,"Developing",74.7,95,1,1.62,8.140373615,81,22,63,1,75,7.42,81,0.1,84.268878,4183156,4.7,4.7,0.746,13.2,"EMR","Eastern Mediterranean","LBN","Female",0.56,0.41,0.76,"0.56 [0.41 – 0.76]",1.09,"BELOW AVERAGE"
"4356","Lebanon",2009,"Developing",74.7,95,1,1.62,8.140373615,81,22,63,1,75,7.42,81,0.1,84.268878,4183156,4.7,4.7,0.746,13.2,"EMR","Eastern Mediterranean","LBN","Male",3.01,2.3,3.9,"3.01 [2.3 – 3.9]",2.315,"BELOW AVERAGE"
"4357","Lebanon",2010,"Developing",74.9,94,1,1.58,805.3956346,81,12,63.5,1,75,7.19,81,0.1,8763.826274,4337141,4.7,4.7,0.752,13.3,"EMR","Eastern Mediterranean","LBN","Both sexes",1.75,1.33,2.29,"1.75 [1.33 – 2.29]",1.665,"BELOW AVERAGE"
"4358","Lebanon",2010,"Developing",74.9,94,1,1.58,805.3956346,81,12,63.5,1,75,7.19,81,0.1,8763.826274,4337141,4.7,4.7,0.752,13.3,"EMR","Eastern Mediterranean","LBN","Male",2.92,2.22,3.83,"2.92 [2.22 – 3.83]",2.25,"BELOW AVERAGE"
"4359","Lebanon",2010,"Developing",74.9,94,1,1.58,805.3956346,81,12,63.5,1,75,7.19,81,0.1,8763.826274,4337141,4.7,4.7,0.752,13.3,"EMR","Eastern Mediterranean","LBN","Female",0.55,0.4,0.75,"0.55 [0.4 – 0.75]",1.065,"BELOW AVERAGE"
"4360","Lebanon",2011,"Developing",75,93,1,1.57,835.0626827,81,9,64,1,75,7.12,81,0.1,8734.9653,4588368,4.7,4.7,0.758,13.2,"EMR","Eastern Mediterranean","LBN","Male",2.81,2.13,3.66,"2.81 [2.13 – 3.66]",2.19,"BELOW AVERAGE"
"4361","Lebanon",2011,"Developing",75,93,1,1.57,835.0626827,81,9,64,1,75,7.12,81,0.1,8734.9653,4588368,4.7,4.7,0.758,13.2,"EMR","Eastern Mediterranean","LBN","Female",0.53,0.39,0.73,"0.53 [0.39 – 0.73]",1.05,"BELOW AVERAGE"
"4362","Lebanon",2011,"Developing",75,93,1,1.57,835.0626827,81,9,64,1,75,7.12,81,0.1,8734.9653,4588368,4.7,4.7,0.758,13.2,"EMR","Eastern Mediterranean","LBN","Both sexes",1.69,1.3,2.22,"1.69 [1.3 – 2.22]",1.63,"BELOW AVERAGE"
